record_id,timestamp,user_id,user_role,table_accessed,query_type,query_count,session_duration_sec,ip_address,data_transferred_kb,failed_attempts,is_anomaly,anomaly_type
3658,2025-01-09 12:44:06,analyst_04,analyst,invoices,SELECT,5,515,192.168.1.25,52.396097613252934,0,0,normal
3659,2025-01-09 12:44:57,user_050,normal,reports,SELECT,5,398,192.168.1.23,21.666697271299547,0,0,normal
3660,2025-01-09 12:45:23,analyst_10,analyst,customers,SELECT,15,842,10.0.0.1,100.01140225403444,0,0,normal
3661,2025-01-09 12:46:23,analyst_05,analyst,transactions,SELECT,13,1961,192.168.2.18,56.93890525806313,0,0,normal
3662,2025-01-09 12:47:05,user_011,normal,invoices,SELECT,5,725,10.0.0.16,85.88861355834494,0,0,normal
3663,2025-01-09 12:48:54,analyst_07,analyst,reports,SELECT,19,1718,10.0.0.18,3.062258349990147,0,0,normal
3664,2025-01-09 12:49:47,user_022,normal,invoices,INSERT,7,383,192.168.1.6,45.82505168732344,0,0,normal
3665,2025-01-09 12:50:13,user_013,normal,transactions,SELECT,1,1004,192.168.1.15,53.697265853137935,0,0,normal
3666,2025-01-09 12:50:16,analyst_04,analyst,transactions,SELECT,17,2030,192.168.1.25,81.13624407705535,0,0,normal
3667,2025-01-09 12:53:40,analyst_08,analyst,customers,SELECT,16,1189,192.168.1.6,155.85358172263636,0,0,normal
3668,2025-01-09 12:53:51,user_021,normal,orders,INSERT,7,453,192.168.2.25,22.008520809690395,0,0,normal
3669,2025-01-09 12:54:28,user_050,normal,products,SELECT,4,635,192.168.1.23,7.826761810858423,0,0,normal
3670,2025-01-09 12:55:10,admin_02,admin,products,UPDATE,12,1048,192.168.2.45,203.18623496906832,0,0,normal
3671,2025-01-09 12:55:21,user_008,normal,transactions,INSERT,6,723,192.168.1.39,87.87079877208207,0,0,normal
3672,2025-01-09 12:55:39,admin_02,admin,customers,INSERT,11,261,192.168.2.45,64.3135826323774,0,0,normal
3673,2025-01-09 12:55:45,user_042,normal,transactions,SELECT,5,693,192.168.1.40,91.65008999483837,0,0,normal
3674,2025-01-09 12:58:46,admin_01,admin,admin_config,SELECT,12,1161,192.168.1.32,119.37470833478542,0,0,normal
3675,2025-01-09 13:00:05,user_002,normal,transactions,SELECT,3,910,192.168.2.24,50.39808145570465,0,0,normal
3676,2025-01-09 13:00:46,user_014,normal,customers,SELECT,4,644,10.0.0.14,102.02526198596719,0,0,normal
3677,2025-01-09 13:00:46,user_004,normal,reports,INSERT,6,376,192.168.2.19,27.994794951781348,0,0,normal
3678,2025-01-09 13:00:55,admin_04,admin,salary,SELECT,5,356,10.0.0.24,4.033835436248367,0,0,normal
3679,2025-01-09 13:01:42,user_027,normal,sales,UPDATE,1,519,192.168.1.49,10.632868962751015,0,0,normal
3680,2025-01-09 13:02:26,user_018,normal,sales,SELECT,4,1073,10.0.0.26,15.326171182160234,0,0,normal
3681,2025-01-09 13:02:43,analyst_10,analyst,products,SELECT,13,1550,10.0.0.1,154.01415020540696,0,0,normal
3682,2025-01-09 13:03:31,analyst_03,analyst,orders,SELECT,6,1656,192.168.1.36,15.9945761877113,0,0,normal
3683,2025-01-09 13:03:51,user_007,normal,invoices,SELECT,9,382,10.0.0.1,23.814325092681315,0,0,normal
3684,2025-01-09 13:04:04,user_045,normal,products,INSERT,7,524,192.168.1.3,91.49825434157923,0,0,normal
3685,2025-01-09 13:04:17,user_041,normal,orders,SELECT,4,408,192.168.2.2,19.162711292338074,0,0,normal
3686,2025-01-09 13:04:22,user_035,normal,orders,INSERT,4,138,192.168.1.3,87.57129315784232,0,0,normal
3687,2025-01-09 13:06:02,admin_04,admin,reports,UPDATE,4,1198,10.0.0.24,57.47625708107864,0,0,normal
3688,2025-01-09 13:06:41,user_025,normal,inventory,SELECT,8,767,192.168.1.26,9.697420291627552,0,0,normal
3689,2025-01-09 13:06:48,user_044,normal,reports,SELECT,9,93,192.168.1.11,70.65627967491021,0,0,normal
3690,2025-01-09 13:07:04,user_030,normal,inventory,SELECT,2,130,192.168.2.28,2.63838603779976,0,0,normal
3691,2025-01-09 13:08:01,user_002,normal,inventory,INSERT,5,138,192.168.2.24,0.8606354464703682,0,0,normal
3692,2025-01-09 13:09:21,analyst_04,analyst,products,INSERT,12,476,192.168.1.25,147.34040231123862,0,0,normal
3693,2025-01-09 13:10:33,analyst_06,analyst,orders,SELECT,16,1332,192.168.1.48,180.24348744174978,0,0,normal
3694,2025-01-09 13:10:49,user_046,normal,transactions,INSERT,6,319,192.168.2.29,28.580494431175936,0,0,normal
3695,2025-01-09 13:11:37,user_016,normal,sales,INSERT,1,174,192.168.1.23,5.229760245603047,0,0,normal
3696,2025-01-09 13:11:57,user_037,normal,orders,SELECT,6,824,10.0.0.10,51.471070820811235,0,0,normal
3697,2025-01-09 13:13:40,user_038,normal,reports,SELECT,3,352,192.168.2.36,1.6104172925552642,0,0,normal
3698,2025-01-09 13:14:03,user_009,normal,products,SELECT,3,724,192.168.2.1,24.54036575227932,0,0,normal
3699,2025-01-09 13:16:16,user_015,normal,products,SELECT,2,175,192.168.1.8,27.987747354123698,0,0,normal
3700,2025-01-09 13:16:20,user_047,normal,inventory,SELECT,7,186,192.168.2.34,37.542475775400256,0,0,normal
3701,2025-01-09 13:16:26,admin_04,admin,customers,UPDATE,10,1787,10.0.0.24,274.591327711277,0,0,normal
3702,2025-01-09 13:16:45,user_005,normal,invoices,SELECT,5,668,192.168.1.22,79.35941202930124,0,0,normal
3703,2025-01-09 13:17:06,user_037,normal,customers,SELECT,1,507,10.0.0.10,3.3048685741119646,0,0,normal
3704,2025-01-09 13:19:22,user_026,normal,reports,SELECT,2,1093,192.168.1.49,84.01988940203418,0,0,normal
3705,2025-01-09 13:19:25,user_012,normal,transactions,INSERT,2,694,192.168.1.38,35.98840365990679,0,0,normal
3706,2025-01-09 13:19:26,admin_03,admin,transactions,UPDATE,9,1447,192.168.1.21,121.52282784334476,0,0,normal
3707,2025-01-09 13:19:35,user_022,normal,orders,SELECT,8,715,192.168.1.6,22.87681574061749,0,0,normal
3708,2025-01-09 13:19:39,user_049,normal,reports,SELECT,6,1102,192.168.1.16,41.47311927787805,0,0,normal
3709,2025-01-09 13:20:03,analyst_01,analyst,products,SELECT,11,1152,10.0.0.7,93.18720428873358,0,0,normal
3710,2025-01-09 13:21:58,admin_04,admin,users,UPDATE,13,327,10.0.0.24,68.30144828259222,0,0,normal
3711,2025-01-09 13:22:04,user_043,normal,customers,SELECT,3,687,192.168.2.42,67.87181083761561,0,0,normal
3712,2025-01-09 13:22:08,user_049,normal,invoices,UPDATE,1,1060,192.168.1.16,47.948625906037286,0,0,normal
3713,2025-01-09 13:22:08,user_041,normal,transactions,SELECT,7,481,192.168.2.2,3.907354902821606,0,0,normal
3714,2025-01-09 13:23:34,analyst_09,analyst,reports,SELECT,8,933,192.168.2.14,24.879092664335413,0,0,normal
3715,2025-01-09 13:23:58,user_022,normal,transactions,SELECT,1,1051,192.168.1.6,21.88406264959609,0,0,normal
3716,2025-01-09 13:24:05,user_044,normal,inventory,SELECT,4,212,192.168.1.11,11.58598489429948,0,0,normal
3717,2025-01-09 13:24:54,admin_04,admin,admin_config,SELECT,5,553,10.0.0.24,39.636925368189125,0,0,normal
3718,2025-01-09 13:26:02,analyst_07,analyst,customers,SELECT,5,570,10.0.0.18,127.45939607855175,0,0,normal
3719,2025-01-09 13:26:12,user_025,normal,inventory,SELECT,2,603,192.168.1.26,27.467480134753234,0,0,normal
3720,2025-01-09 13:26:14,user_040,normal,invoices,SELECT,1,1181,192.168.2.1,0.7378133580570132,0,0,normal
3721,2025-01-09 13:26:52,user_038,normal,customers,INSERT,3,1074,192.168.2.36,38.742711176826646,0,0,normal
3722,2025-01-09 13:26:55,admin_03,admin,invoices,UPDATE,5,1081,192.168.1.21,102.30005284294276,0,0,normal
3723,2025-01-09 13:27:08,user_027,normal,invoices,SELECT,1,87,192.168.1.49,106.729340058678,0,0,normal
3724,2025-01-09 13:27:11,user_013,normal,customers,SELECT,1,499,192.168.1.15,16.229280262536115,0,0,normal
3725,2025-01-09 13:27:34,user_003,normal,reports,SELECT,5,76,192.168.1.5,12.39484784772451,0,0,normal
3726,2025-01-09 13:28:06,user_025,normal,reports,SELECT,5,233,192.168.1.26,11.750671906125822,0,0,normal
3727,2025-01-09 13:31:41,analyst_03,analyst,invoices,SELECT,12,1734,192.168.1.36,164.94547256101743,0,0,normal
3728,2025-01-09 13:33:21,user_018,normal,transactions,SELECT,4,418,10.0.0.26,74.2359969792737,0,0,normal
3729,2025-01-09 13:34:06,analyst_01,analyst,transactions,SELECT,8,2059,10.0.0.7,363.37656552325257,0,0,normal
3730,2025-01-09 13:34:54,analyst_08,analyst,inventory,SELECT,14,545,192.168.1.6,171.10480924818734,0,0,normal
3731,2025-01-09 13:36:03,analyst_10,analyst,customers,SELECT,6,673,10.0.0.1,0.8026276835493332,0,0,normal
3732,2025-01-09 13:37:15,user_029,normal,sales,INSERT,5,1085,192.168.2.41,46.66442539572974,0,0,normal
3733,2025-01-09 13:38:18,analyst_07,analyst,transactions,SELECT,19,2021,10.0.0.18,0.8213865751133692,0,0,normal
3734,2025-01-09 13:38:54,user_029,normal,sales,SELECT,5,807,192.168.2.41,161.87407038209795,0,0,normal
3735,2025-01-09 13:39:03,user_018,normal,transactions,INSERT,4,179,10.0.0.26,103.62747015420648,0,0,normal
3736,2025-01-09 13:39:21,user_026,normal,orders,SELECT,5,450,192.168.1.49,16.275838134362182,0,0,normal
3737,2025-01-09 13:39:27,user_032,normal,inventory,SELECT,5,1087,192.168.2.46,50.063514603605256,0,0,normal
3738,2025-01-09 13:40:19,user_027,normal,products,SELECT,1,958,192.168.1.49,6.458329994768422,0,0,normal
3739,2025-01-09 13:41:07,user_013,normal,sales,SELECT,2,751,192.168.1.15,91.56177246883568,0,0,normal
3740,2025-01-09 13:41:13,admin_03,admin,backup_keys,DELETE,8,1070,192.168.1.21,28.245390977241065,0,0,normal
3741,2025-01-09 13:41:44,user_003,normal,products,SELECT,8,567,192.168.1.5,46.34339565179552,0,0,normal
3742,2025-01-09 13:41:46,user_036,normal,customers,SELECT,7,693,192.168.2.38,19.34972698118051,0,0,normal
3743,2025-01-09 13:41:59,admin_01,admin,orders,DELETE,5,1400,192.168.1.32,216.10525715775043,0,0,normal
3744,2025-01-09 13:42:03,admin_01,admin,users,SELECT,3,135,192.168.1.32,137.74681280274513,0,0,normal
3745,2025-01-09 13:43:06,user_025,normal,customers,SELECT,4,763,192.168.1.26,2.094321616732455,0,0,normal
3746,2025-01-09 13:43:56,user_045,normal,transactions,SELECT,3,188,192.168.1.3,3.1654390732786015,0,0,normal
3747,2025-01-09 13:44:25,admin_05,admin,inventory,INSERT,10,643,10.0.0.11,16.13383344050372,0,0,normal
3748,2025-01-09 13:44:49,user_037,normal,sales,SELECT,3,1014,10.0.0.10,13.65372427316508,0,0,normal
3749,2025-01-09 13:45:03,analyst_06,analyst,products,SELECT,12,2190,192.168.1.48,213.6920188468418,0,0,normal
3750,2025-01-09 13:45:07,user_047,normal,inventory,SELECT,7,934,192.168.2.34,133.75410012505006,0,0,normal
3751,2025-01-09 13:45:48,user_015,normal,invoices,SELECT,9,287,192.168.1.8,79.37768269527889,0,0,normal
3752,2025-01-09 13:45:58,user_010,normal,transactions,SELECT,4,934,192.168.1.41,17.650171422035893,0,0,normal
3753,2025-01-09 13:46:26,user_019,normal,inventory,SELECT,6,74,192.168.2.35,45.82925875693279,0,0,normal
3754,2025-01-09 13:47:38,analyst_10,analyst,products,SELECT,15,572,10.0.0.1,156.38366709239963,0,0,normal
3755,2025-01-09 13:47:50,analyst_07,analyst,sales,SELECT,17,708,10.0.0.18,34.99361087308337,0,0,normal
3756,2025-01-09 13:48:03,user_029,normal,sales,SELECT,3,576,192.168.2.41,4.11780856087888,0,0,normal
3757,2025-01-09 13:48:59,analyst_03,analyst,invoices,SELECT,15,906,192.168.1.36,0.9833975575991798,0,0,normal
3758,2025-01-09 13:49:03,user_003,normal,sales,SELECT,4,230,192.168.1.5,3.685646538599226,0,0,normal
3759,2025-01-09 13:49:45,user_003,normal,inventory,SELECT,5,664,192.168.1.5,16.412014712555138,0,0,normal
3760,2025-01-09 13:50:05,user_025,normal,customers,SELECT,7,634,192.168.1.26,76.23670409873857,0,0,normal
3761,2025-01-09 13:50:15,user_032,normal,reports,SELECT,7,377,192.168.2.46,59.27148384535861,0,0,normal
3762,2025-01-09 13:52:13,user_018,normal,customers,SELECT,4,490,10.0.0.26,12.275918341446772,0,0,normal
3763,2025-01-09 13:52:21,user_034,normal,reports,INSERT,2,111,10.0.0.15,48.19137629684367,0,0,normal
3764,2025-01-09 13:52:42,user_037,normal,customers,SELECT,7,366,10.0.0.10,20.518590654882026,0,0,normal
3765,2025-01-09 13:53:26,user_021,normal,products,INSERT,7,145,192.168.2.25,9.066113982191178,0,0,normal
3766,2025-01-09 13:54:39,user_024,normal,reports,SELECT,9,1045,192.168.1.38,27.176701393326784,0,0,normal
3767,2025-01-09 13:55:01,user_001,normal,transactions,SELECT,8,379,192.168.2.22,12.852059585148728,0,0,normal
3768,2025-01-09 13:55:09,user_024,normal,transactions,SELECT,3,547,192.168.1.38,32.09125053441636,0,0,normal
3769,2025-01-09 13:55:13,analyst_04,analyst,invoices,SELECT,5,2021,192.168.1.25,403.98759806018086,0,0,normal
3770,2025-01-09 13:55:53,user_038,normal,customers,INSERT,7,1189,192.168.2.36,0.09355472678359017,0,0,normal
3771,2025-01-09 13:55:56,user_005,normal,reports,SELECT,8,702,192.168.1.22,45.20780339926744,0,0,normal
3772,2025-01-09 13:56:14,user_027,normal,inventory,SELECT,7,715,192.168.1.49,37.702221329471904,0,0,normal
3773,2025-01-09 13:57:04,admin_05,admin,reports,INSERT,5,1684,10.0.0.11,7.782096905078076,0,0,normal
3774,2025-01-09 13:57:14,user_049,normal,reports,INSERT,8,1128,192.168.1.16,58.17394491378257,0,0,normal
3775,2025-01-09 13:57:46,user_045,normal,invoices,SELECT,1,976,192.168.1.3,12.77239249353672,0,0,normal
3776,2025-01-09 13:59:43,user_043,normal,transactions,SELECT,7,838,192.168.2.42,11.960397266300612,0,0,normal
3777,2025-01-09 13:59:46,user_040,normal,invoices,SELECT,3,1090,192.168.2.1,34.49222872772733,0,0,normal
3778,2025-01-09 14:00:10,user_035,normal,products,SELECT,3,964,192.168.1.3,2.272906929568458,0,0,normal
3779,2025-01-09 14:00:15,user_025,normal,orders,SELECT,6,1030,192.168.1.26,37.27027581877812,0,0,normal
3780,2025-01-09 14:01:08,user_033,normal,products,SELECT,5,362,192.168.2.43,0.6379716758251466,0,0,normal
3781,2025-01-09 14:03:13,analyst_05,analyst,invoices,INSERT,16,898,192.168.2.18,89.89389956380208,0,0,normal
3782,2025-01-09 14:03:17,user_041,normal,reports,SELECT,2,85,192.168.2.2,50.1984985382825,0,0,normal
3783,2025-01-09 14:03:33,analyst_05,analyst,reports,SELECT,19,1696,192.168.2.18,324.1674340880089,0,0,normal
3784,2025-01-09 14:03:44,analyst_08,analyst,transactions,SELECT,15,830,192.168.1.6,504.2190354126307,0,0,normal
3785,2025-01-09 14:03:49,user_003,normal,transactions,INSERT,8,955,192.168.1.5,33.97056240080649,0,0,normal
3786,2025-01-09 14:03:59,user_018,normal,reports,INSERT,6,492,10.0.0.26,23.636781459439,0,0,normal
3787,2025-01-09 14:05:23,user_016,normal,transactions,SELECT,7,907,192.168.1.23,22.912028606678494,0,0,normal
3788,2025-01-09 14:06:01,user_033,normal,invoices,SELECT,1,1024,192.168.2.43,66.13118175097978,0,0,normal
3789,2025-01-09 14:06:01,user_027,normal,inventory,SELECT,3,104,192.168.1.49,24.74948098995955,0,0,normal
3790,2025-01-09 14:06:46,user_003,normal,transactions,SELECT,1,580,192.168.1.5,14.327322922605102,0,0,normal
3791,2025-01-09 14:08:21,user_019,normal,inventory,SELECT,5,872,192.168.2.35,72.76514042431756,0,0,normal
3792,2025-01-09 14:09:35,analyst_05,analyst,invoices,SELECT,17,933,192.168.2.18,5.643655737708654,0,0,normal
3793,2025-01-09 14:09:51,user_029,normal,customers,SELECT,7,1161,192.168.2.41,11.749267726464563,0,0,normal
3794,2025-01-09 14:11:13,user_031,normal,transactions,SELECT,1,423,192.168.2.2,22.332888941942535,0,0,normal
3795,2025-01-09 14:11:50,user_009,normal,customers,INSERT,7,215,192.168.2.1,4.954304218612649,0,0,normal
3796,2025-01-09 14:12:41,user_015,normal,orders,SELECT,2,613,192.168.1.8,50.27246906636569,0,0,normal
3797,2025-01-09 14:14:46,admin_05,admin,reports,DELETE,14,874,10.0.0.11,77.9811097209151,0,0,normal
3798,2025-01-09 14:14:54,user_046,normal,sales,SELECT,6,422,192.168.2.29,21.553331139085373,0,0,normal
3799,2025-01-09 14:16:10,admin_02,admin,orders,SELECT,13,1519,192.168.2.45,29.928112831725727,0,0,normal
3800,2025-01-09 14:16:11,user_035,normal,customers,INSERT,6,1182,192.168.1.3,22.002712912286366,0,0,normal
3801,2025-01-09 14:17:04,analyst_09,analyst,transactions,INSERT,7,2203,192.168.2.14,14.793990809138311,0,0,normal
3802,2025-01-09 14:18:27,analyst_07,analyst,transactions,SELECT,14,414,10.0.0.18,34.38403124536324,0,0,normal
3803,2025-01-09 14:19:40,analyst_04,analyst,reports,SELECT,8,2385,192.168.1.25,254.54786333619768,0,0,normal
3804,2025-01-09 14:19:41,user_028,normal,inventory,INSERT,7,754,192.168.2.19,96.79183502460683,0,0,normal
3805,2025-01-09 14:20:18,analyst_07,analyst,invoices,SELECT,17,1326,10.0.0.18,280.3433755279518,0,0,normal
3806,2025-01-09 14:23:48,user_030,normal,invoices,INSERT,6,104,192.168.2.28,12.360453242603546,0,0,normal
3807,2025-01-09 14:23:49,user_006,normal,inventory,SELECT,4,461,192.168.2.47,4.620668563190105,0,0,normal
3808,2025-01-09 14:24:39,user_029,normal,sales,INSERT,1,576,192.168.2.41,75.69420243463638,0,0,normal
3809,2025-01-09 14:25:17,user_045,normal,sales,INSERT,5,575,192.168.1.3,25.913642389263273,0,0,normal
3810,2025-01-09 14:25:27,admin_03,admin,orders,SELECT,7,396,192.168.1.21,27.917695182416914,0,0,normal
3811,2025-01-09 14:25:33,user_030,normal,products,INSERT,1,146,192.168.2.28,34.83436404477061,0,0,normal
3812,2025-01-09 14:27:55,analyst_08,analyst,orders,SELECT,13,2205,192.168.1.6,367.32911106609,0,0,normal
3813,2025-01-09 14:28:30,admin_01,admin,backup_keys,SELECT,13,1437,192.168.1.32,10.335937011783884,0,0,normal
3814,2025-01-09 14:28:58,user_049,normal,products,SELECT,9,193,192.168.1.16,159.56098906006383,0,0,normal
3815,2025-01-09 14:29:30,analyst_03,analyst,sales,SELECT,16,2325,192.168.1.36,7.241716435051156,0,0,normal
3816,2025-01-09 14:30:16,analyst_05,analyst,sales,SELECT,9,2324,192.168.2.18,138.91249403854695,0,0,normal
3817,2025-01-09 14:30:57,user_016,normal,inventory,INSERT,2,831,192.168.1.23,26.367106610115275,0,0,normal
3818,2025-01-09 14:35:34,analyst_08,analyst,inventory,SELECT,11,306,192.168.1.6,68.87756492055183,0,0,normal
3819,2025-01-09 14:36:26,analyst_08,analyst,reports,SELECT,15,2182,192.168.1.6,104.4317116934018,0,0,normal
3820,2025-01-09 14:41:05,user_023,normal,sales,SELECT,9,151,10.0.0.9,13.257937193590314,0,0,normal
3821,2025-01-09 14:41:11,user_036,normal,reports,SELECT,7,343,192.168.2.38,6.93730318771741,0,0,normal
3822,2025-01-09 14:41:55,user_037,normal,reports,INSERT,1,415,10.0.0.10,47.9801067822845,0,0,normal
3823,2025-01-09 14:42:01,user_034,normal,reports,SELECT,3,81,10.0.0.15,98.71971556010571,0,0,normal
3824,2025-01-09 14:43:14,user_023,normal,products,INSERT,6,234,10.0.0.9,54.77346950695154,0,0,normal
3825,2025-01-09 14:44:08,user_032,normal,products,SELECT,7,1063,192.168.2.46,0.29251412829390183,0,0,normal
3826,2025-01-09 14:46:53,user_036,normal,products,SELECT,8,171,192.168.2.38,29.44823949170678,0,0,normal
3827,2025-01-09 14:48:20,user_013,normal,invoices,SELECT,2,344,192.168.1.15,5.4770373514774,0,0,normal
3828,2025-01-09 14:50:49,user_038,normal,inventory,INSERT,4,1085,192.168.2.36,147.04938934963886,0,0,normal
3829,2025-01-09 14:50:53,analyst_07,analyst,reports,SELECT,17,507,10.0.0.18,100.10228143524094,0,0,normal
3830,2025-01-09 14:53:02,user_026,normal,sales,SELECT,2,865,192.168.1.49,39.55655986896998,0,0,normal
3831,2025-01-09 14:53:26,user_036,normal,sales,INSERT,9,859,192.168.2.38,47.161775824293116,0,0,normal
3832,2025-01-09 14:53:53,analyst_10,analyst,customers,SELECT,5,300,10.0.0.1,311.1988128485059,0,0,normal
3833,2025-01-09 14:54:14,user_044,normal,sales,SELECT,7,157,192.168.1.11,27.924117876144606,0,0,normal
3834,2025-01-09 14:54:41,user_006,normal,sales,SELECT,4,1177,192.168.2.47,114.4705645139777,0,0,normal
3835,2025-01-09 14:56:47,user_005,normal,products,SELECT,9,948,192.168.1.22,17.53312105667358,0,0,normal
3836,2025-01-09 14:59:22,user_006,normal,transactions,SELECT,8,917,192.168.2.47,14.66512819919514,0,0,normal
3837,2025-01-09 14:59:55,user_022,normal,reports,SELECT,5,733,192.168.1.6,0.9433323368752784,0,0,normal
3838,2025-01-09 14:59:58,user_003,normal,customers,SELECT,6,249,192.168.1.5,38.74687946105747,0,0,normal
3839,2025-01-09 15:00:54,user_004,normal,transactions,INSERT,4,1081,192.168.2.19,133.25700929401987,0,0,normal
3840,2025-01-09 15:01:23,user_043,normal,reports,SELECT,8,1061,192.168.2.42,50.03925787169804,0,0,normal
3841,2025-01-09 15:01:27,user_050,normal,inventory,SELECT,7,247,192.168.1.23,62.32529021737165,0,0,normal
3842,2025-01-09 15:02:27,user_035,normal,reports,SELECT,2,840,192.168.1.3,11.627708808798943,0,0,normal
3843,2025-01-09 15:03:31,analyst_01,analyst,invoices,SELECT,19,1821,10.0.0.7,295.6896457341372,0,0,normal
3844,2025-01-09 15:06:19,user_031,normal,reports,SELECT,1,590,192.168.2.2,3.071795971609178,0,0,normal
3845,2025-01-09 15:06:24,user_010,normal,invoices,SELECT,3,619,192.168.1.41,11.495051629863905,0,0,normal
3846,2025-01-09 15:06:25,user_044,normal,orders,SELECT,3,1103,192.168.1.11,26.611755844108774,0,0,normal
3847,2025-01-09 15:06:37,user_009,normal,sales,SELECT,3,703,192.168.2.1,24.416977201793134,0,0,normal
3848,2025-01-09 15:06:46,admin_02,admin,customers,DELETE,12,551,192.168.2.45,54.590161841009724,0,0,normal
3849,2025-01-09 15:06:58,user_029,normal,inventory,INSERT,4,336,192.168.2.41,33.32875313999758,0,0,normal
3850,2025-01-09 15:07:13,user_019,normal,products,SELECT,6,807,192.168.2.35,52.460275684799484,0,0,normal
3851,2025-01-09 15:08:10,user_026,normal,invoices,SELECT,2,177,192.168.1.49,18.40996458392659,0,0,normal
3852,2025-01-09 15:08:52,user_039,normal,orders,SELECT,2,958,192.168.1.38,24.20596294615057,0,0,normal
3853,2025-01-09 15:08:57,user_046,normal,sales,SELECT,6,311,192.168.2.29,134.57723682135702,0,0,normal
3854,2025-01-09 15:10:15,user_009,normal,products,INSERT,4,1061,192.168.2.1,21.373453872076382,0,0,normal
3855,2025-01-09 15:13:16,user_017,normal,inventory,INSERT,9,725,192.168.2.26,109.25889477179531,0,0,normal
3856,2025-01-09 15:14:16,user_033,normal,reports,SELECT,8,952,192.168.2.43,19.1217025854407,0,0,normal
3857,2025-01-09 15:15:08,user_023,normal,transactions,SELECT,8,1105,10.0.0.9,28.26637913709401,0,0,normal
3858,2025-01-09 15:15:45,user_040,normal,inventory,SELECT,8,466,192.168.2.1,105.67997089214427,0,0,normal
3859,2025-01-09 15:16:16,user_015,normal,inventory,SELECT,7,301,192.168.1.8,43.366789859904614,0,0,normal
3860,2025-01-09 15:16:20,user_025,normal,invoices,INSERT,3,1040,192.168.1.26,54.35752150083949,0,0,normal
3861,2025-01-09 15:16:40,analyst_07,analyst,reports,INSERT,7,1116,10.0.0.18,9.866255823406634,0,0,normal
3862,2025-01-09 15:17:21,user_017,normal,inventory,SELECT,9,103,192.168.2.26,22.358606223888618,0,0,normal
3863,2025-01-09 15:17:39,user_001,normal,orders,SELECT,2,914,192.168.2.22,137.46426787595072,0,0,normal
3864,2025-01-09 15:19:37,user_042,normal,products,SELECT,5,1061,192.168.1.40,10.570195464997763,0,0,normal
3865,2025-01-09 15:21:17,user_042,normal,transactions,SELECT,9,154,192.168.1.40,159.11040591623635,0,0,normal
3866,2025-01-09 15:21:32,user_049,normal,invoices,INSERT,7,256,192.168.1.16,121.65945072758258,0,0,normal
3867,2025-01-09 15:21:53,user_048,normal,transactions,SELECT,5,525,192.168.1.36,41.80404847369725,0,0,normal
3868,2025-01-09 15:22:01,user_045,normal,reports,SELECT,6,644,192.168.1.3,36.708583791121754,0,0,normal
3869,2025-01-09 15:22:22,admin_02,admin,sales,SELECT,9,622,192.168.2.45,98.59196623963332,0,0,normal
3870,2025-01-09 15:22:31,user_018,normal,customers,SELECT,8,95,10.0.0.26,5.073244952281898,0,0,normal
3871,2025-01-09 15:23:31,user_036,normal,customers,SELECT,8,541,192.168.2.38,82.19720332245535,0,0,normal
3872,2025-01-09 15:25:14,admin_05,admin,admin_config,SELECT,8,442,10.0.0.11,83.91495649333135,0,0,normal
3873,2025-01-09 15:26:03,analyst_02,analyst,products,SELECT,7,387,192.168.1.23,225.6234596947564,0,0,normal
3874,2025-01-09 15:28:03,user_011,normal,orders,SELECT,5,247,10.0.0.16,4.470043812686172,0,0,normal
3875,2025-01-09 15:28:11,user_030,normal,inventory,INSERT,2,165,192.168.2.28,7.413787623801459,0,0,normal
3876,2025-01-09 15:28:24,user_039,normal,orders,SELECT,6,65,192.168.1.38,14.627108149178738,0,0,normal
3877,2025-01-09 15:28:56,user_004,normal,invoices,SELECT,2,137,192.168.2.19,75.85047691734546,0,0,normal
3878,2025-01-09 15:29:11,admin_05,admin,salary,INSERT,6,726,10.0.0.11,276.75451250577265,0,0,normal
3879,2025-01-09 15:29:56,user_021,normal,customers,SELECT,7,641,192.168.2.25,13.870867386956576,0,0,normal
3880,2025-01-09 15:30:06,user_027,normal,reports,INSERT,8,335,192.168.1.49,43.164415232542304,0,0,normal
3881,2025-01-09 15:30:09,user_011,normal,inventory,SELECT,8,568,10.0.0.16,19.026112345372827,0,0,normal
3882,2025-01-09 15:31:18,user_035,normal,transactions,INSERT,4,1051,192.168.1.3,104.96979017925199,0,0,normal
3883,2025-01-09 15:31:55,user_050,normal,invoices,SELECT,9,331,192.168.1.23,34.038595609185755,0,0,normal
3884,2025-01-09 15:32:25,user_020,normal,orders,SELECT,9,1051,10.0.0.3,44.049074039758295,0,0,normal
3885,2025-01-09 15:33:12,user_018,normal,products,SELECT,9,868,10.0.0.26,8.198315100118093,0,0,normal
3886,2025-01-09 15:33:15,user_043,normal,sales,SELECT,3,626,192.168.2.42,27.268507819902375,0,0,normal
3887,2025-01-09 15:34:53,user_038,normal,invoices,SELECT,6,1194,192.168.2.36,31.54002904408888,0,0,normal
3888,2025-01-09 15:35:34,user_012,normal,transactions,INSERT,1,1099,192.168.1.38,5.8283551183309,0,0,normal
3889,2025-01-09 15:35:39,user_003,normal,invoices,SELECT,1,1017,192.168.1.5,10.342477106416894,0,0,normal
3890,2025-01-09 15:36:36,user_007,normal,invoices,SELECT,1,344,10.0.0.1,39.212377571530084,0,0,normal
3891,2025-01-09 15:37:08,user_021,normal,customers,INSERT,1,95,192.168.2.25,79.9829963556978,0,0,normal
